Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,City,Sales_Channel,Product_ID,Product_Name,Category,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Shipping_Cost,Payment_Fee,Cost_of_Goods,Return_Flag,Return_Quantity,Return_Amount,Net_Revenue,Profit,Profit_Margin,Payment_Method,Order_Status
ORD01976,2024-09-04,C0462,Corporate,South,Kochi,Mobile App,P016,Desk Lamp,Home & Kitchen,1,1389.99,15.0,1389.99,208.5,76.13,39.51,750,True,1,1181.49,0.0,-865.64,0.0,Credit Card,Returned
ORD01977,2025-11-04,C0172,Consumer,West,Ahmedabad,Marketplace,P001,Wireless Headphones,Electronics,5,1806.54,10.0,9032.7,903.27,191.59,257.84,5250,False,0,0.0,8129.43,2430.0,29.89,Debit Card,Delivered
ORD01978,2024-10-18,C0342,Consumer,South,Kochi,Website,P012,Sunglasses,Accessories,2,1683.6,0.0,3367.2,0.0,145.39,68.78,1700,False,0,0.0,3367.2,1453.03,43.15,Debit Card,Delivered
ORD01979,2024-11-30,C0531,Corporate,West,Pune,Marketplace,P008,Fitness Band,Sports,2,1984.45,10.0,3968.9,396.89,101.01,71.23,2400,False,0,0.0,3572.01,999.77,27.99,Credit Card,Delivered
ORD01980,2024-10-04,C0411,Consumer,North,Delhi,Mobile App,P004,Laptop Stand,Electronics,3,1414.05,10.0,4242.15,424.22,123.86,100.0,2550,False,0,0.0,3817.93,1044.07,27.35,Credit Card,Delivered
ORD01981,2025-09-17,C0423,Consumer,South,Kochi,Marketplace,P011,Leather Wallet,Accessories,6,1070.82,10.0,6424.92,642.49,182.39,159.33,3300,False,0,0.0,5782.43,2140.71,37.02,Debit Card,Delivered
ORD01982,2025-01-15,C0052,Corporate,South,Chennai,Website,P013,Coffee Maker,Home & Kitchen,4,4308.35,5.0,17233.4,861.67,47.14,434.22,10200,False,0,0.0,16371.73,5690.37,34.76,Credit Card,Delivered
ORD01983,2025-09-16,C0369,Consumer,West,Ahmedabad,Marketplace,P015,Electric Kettle,Home & Kitchen,4,1890.97,10.0,7563.88,756.39,116.25,232.18,4200,False,0,0.0,6807.49,2259.06,33.18,Credit Card,Delivered
ORD01984,2024-04-28,C0509,Home Office,South,Chennai,Marketplace,P015,Electric Kettle,Home & Kitchen,4,1757.25,15.0,7029.0,1054.35,241.66,192.94,4200,False,0,0.0,5974.65,1340.05,22.43,Debit Card,Delivered
ORD01985,2024-08-09,C0551,Consumer,North,Lucknow,Website,P012,Sunglasses,Accessories,1,1498.29,5.0,1498.29,74.91,127.88,33.05,850,False,0,0.0,1423.38,412.45,28.98,Credit Card,Delivered
ORD01986,2025-10-01,C0339,Consumer,West,Ahmedabad,Website,P008,Fitness Band,Sports,2,1989.45,15.0,3978.9,596.84,200.22,83.02,2400,False,0,0.0,3382.06,698.82,20.66,Credit Card,Delivered
ORD01987,2025-11-02,C0305,Corporate,West,Surat,Website,P019,Planner,Stationery,4,791.56,5.0,3166.24,158.31,150.35,70.63,1280,False,0,0.0,3007.93,1506.95,50.1,Credit Card,Delivered
ORD01988,2025-07-25,C0184,Home Office,East,Kolkata,Website,P006,Running Shoes,Sports,1,3471.7,0.0,3471.7,0.0,167.4,92.88,2100,False,0,0.0,3471.7,1111.42,32.01,UPI,Delivered
ORD01989,2024-07-15,C0485,Consumer,North,Lucknow,Website,P018,Premium Pen Set,Stationery,1,929.72,10.0,929.72,92.97,165.8,27.58,400,False,0,0.0,836.75,243.37,29.09,UPI,Delivered
ORD01990,2024-10-07,C0435,Consumer,West,Surat,Mobile App,P014,Air Fryer,Home & Kitchen,1,5844.63,15.0,5844.63,876.69,87.62,164.83,3500,False,0,0.0,4967.94,1215.49,24.47,Debit Card,Delivered
ORD01991,2024-01-24,C0420,Corporate,East,Bhubaneswar,Website,P013,Coffee Maker,Home & Kitchen,6,4307.79,0.0,25846.74,0.0,240.03,425.12,15300,False,0,0.0,25846.74,9881.59,38.23,Credit Card,Delivered
ORD01992,2024-03-28,C0285,Consumer,East,Bhubaneswar,Website,P017,Notebook Set,Stationery,2,593.33,5.0,1186.66,59.33,80.33,34.04,520,False,0,0.0,1127.33,492.96,43.73,Credit Card,Cancelled
ORD01993,2025-10-15,C0059,Consumer,North,Delhi,Website,P007,Yoga Mat,Sports,1,1142.67,5.0,1142.67,57.13,97.46,32.37,650,False,0,0.0,1085.54,305.71,28.16,Debit Card,Delivered
ORD01994,2025-11-22,C0592,Corporate,South,Hyderabad,Website,P019,Planner,Stationery,1,800.66,5.0,800.66,40.03,138.54,20.28,320,False,0,0.0,760.63,281.81,37.05,Net Banking,Cancelled
ORD01995,2024-11-19,C0168,Consumer,East,Ranchi,Mobile App,P004,Laptop Stand,Electronics,2,1458.51,0.0,2917.02,0.0,50.74,49.06,1700,False,0,0.0,2917.02,1117.22,38.3,Debit Card,Delivered
ORD01996,2024-11-24,C0558,Consumer,South,Kochi,Mobile App,P003,Bluetooth Speaker,Electronics,1,2288.96,0.0,2288.96,0.0,215.68,40.34,1300,False,0,0.0,2288.96,732.94,32.02,Credit Card,Delivered
ORD01997,2025-11-22,C0419,Corporate,North,Chandigarh,Website,P011,Leather Wallet,Accessories,1,1046.96,5.0,1046.96,52.35,60.42,19.14,550,False,0,0.0,994.61,365.05,36.7,UPI,Delivered
ORD01998,2024-08-16,C0195,Consumer,East,Bhubaneswar,Mobile App,P003,Bluetooth Speaker,Electronics,2,2154.89,5.0,4309.78,215.49,137.68,62.7,2600,False,0,0.0,4094.29,1293.91,31.6,UPI,Delivered
ORD01999,2025-10-11,C0145,Consumer,North,Jaipur,Website,P005,Mechanical Keyboard,Electronics,1,2645.18,5.0,2645.18,132.26,168.93,41.7,1650,False,0,0.0,2512.92,652.29,25.96,Credit Card,Delivered
ORD02000,2024-08-06,C0183,Home Office,West,Pune,Website,P012,Sunglasses,Accessories,4,1636.92,5.0,6547.68,327.38,223.6,163.81,3400,False,0,0.0,6220.3,2432.89,39.11,Debit Card,Delivered
ORD02001,2025-07-03,C0320,Consumer,South,Hyderabad,Mobile App,P005,Mechanical Keyboard,Electronics,4,2785.03,0.0,11140.12,0.0,140.13,176.18,6600,True,3,8355.09,2785.03,-4131.28,-148.34,COD,Returned
ORD02002,2024-10-29,C0180,Consumer,South,Hyderabad,Marketplace,P009,Office Backpack,Accessories,2,1823.94,15.0,3647.88,547.18,59.84,96.31,2000,False,0,0.0,3100.7,944.55,30.46,Net Banking,Delivered
ORD02003,2025-01-17,C0374,Corporate,West,Surat,Marketplace,P014,Air Fryer,Home & Kitchen,5,6243.75,15.0,31218.75,4682.81,245.65,610.71,17500,False,0,0.0,26535.94,8179.58,30.82,UPI,Delivered
ORD02004,2025-11-15,C0059,Consumer,South,Chennai,Mobile App,P013,Coffee Maker,Home & Kitchen,4,4494.41,10.0,17977.64,1797.76,183.33,243.47,10200,False,0,0.0,16179.88,5553.08,34.32,COD,Delivered
ORD02005,2024-02-01,C0322,Corporate,West,Ahmedabad,Mobile App,P009,Office Backpack,Accessories,2,1718.26,5.0,3436.52,171.83,164.65,92.64,2000,False,0,0.0,3264.69,1007.4,30.86,COD,Delivered
ORD02006,2025-06-17,C0204,Home Office,South,Bengaluru,Website,P006,Running Shoes,Sports,1,3602.18,0.0,3602.18,0.0,92.72,66.73,2100,False,0,0.0,3602.18,1342.73,37.28,Net Banking,Delivered
ORD02007,2025-08-06,C0146,Consumer,South,Bengaluru,Mobile App,P001,Wireless Headphones,Electronics,1,1866.56,5.0,1866.56,93.33,245.07,46.17,1050,True,1,1773.23,0.0,-1341.24,0.0,Net Banking,Returned
ORD02008,2024-05-28,C0576,Home Office,South,Chennai,Mobile App,P010,Travel Bag,Accessories,1,2613.89,10.0,2613.89,261.39,195.22,72.51,1450,False,0,0.0,2352.5,634.77,26.98,UPI,Delivered
ORD02009,2024-06-17,C0157,Corporate,West,Surat,Mobile App,P017,Notebook Set,Stationery,2,618.38,0.0,1236.76,0.0,157.78,34.58,520,False,0,0.0,1236.76,524.4,42.4,Debit Card,Delivered
ORD02010,2024-07-27,C0143,Consumer,South,Hyderabad,Marketplace,P020,Study Table Organizer,Stationery,4,1074.82,10.0,4299.28,429.93,196.86,76.65,1800,False,0,0.0,3869.35,1795.84,46.41,UPI,Delivered
ORD02011,2025-02-25,C0577,Consumer,East,Bhubaneswar,Marketplace,P010,Travel Bag,Accessories,3,2572.16,5.0,7716.48,385.82,141.04,180.72,4350,False,0,0.0,7330.66,2658.9,36.27,UPI,Delivered
ORD02012,2025-03-21,C0047,Consumer,West,Ahmedabad,Marketplace,P006,Running Shoes,Sports,1,3652.64,10.0,3652.64,365.26,105.84,66.4,2100,False,0,0.0,3287.38,1015.14,30.88,COD,Delivered
ORD02013,2024-01-29,C0408,Consumer,West,Mumbai,Marketplace,P014,Air Fryer,Home & Kitchen,1,5571.11,5.0,5571.11,278.56,246.61,142.34,3500,False,0,0.0,5292.55,1403.6,26.52,Net Banking,Delivered
ORD02014,2025-12-16,C0276,Consumer,South,Hyderabad,Marketplace,P005,Mechanical Keyboard,Electronics,2,3000.48,10.0,6000.96,600.1,108.22,144.18,3300,False,0,0.0,5400.86,1848.46,34.23,Credit Card,Delivered
ORD02015,2024-06-07,C0095,Corporate,North,Chandigarh,Website,P003,Bluetooth Speaker,Electronics,2,2241.56,0.0,4483.12,0.0,129.82,125.63,2600,False,0,0.0,4483.12,1627.67,36.31,Net Banking,Delivered
ORD02016,2024-04-22,C0369,Consumer,South,Kochi,Website,P016,Desk Lamp,Home & Kitchen,3,1377.09,0.0,4131.27,0.0,47.92,83.09,2250,False,0,0.0,4131.27,1750.26,42.37,UPI,Cancelled
ORD02017,2025-07-13,C0438,Corporate,North,Delhi,Website,P020,Study Table Organizer,Stationery,3,1060.16,5.0,3180.48,159.02,188.13,48.38,1350,False,0,0.0,3021.46,1434.95,47.49,COD,Delivered
ORD02018,2025-11-06,C0518,Corporate,North,Jaipur,Website,P010,Travel Bag,Accessories,4,2683.31,5.0,10733.24,536.66,76.39,333.59,5800,False,0,0.0,10196.58,3986.6,39.1,UPI,Delivered
ORD02019,2024-03-13,C0138,Corporate,South,Kochi,Mobile App,P020,Study Table Organizer,Stationery,2,962.84,10.0,1925.68,192.57,127.82,39.65,900,False,0,0.0,1733.11,665.64,38.41,COD,Delivered
ORD02020,2025-04-08,C0437,Consumer,South,Bengaluru,Mobile App,P013,Coffee Maker,Home & Kitchen,6,4201.56,15.0,25209.36,3781.4,99.04,486.79,15300,False,0,0.0,21427.96,5542.13,25.86,UPI,Delivered
ORD02021,2024-12-15,C0100,Consumer,East,Kolkata,Mobile App,P014,Air Fryer,Home & Kitchen,1,5818.0,0.0,5818.0,0.0,156.99,104.55,3500,False,0,0.0,5818.0,2056.46,35.35,UPI,Delivered
ORD02022,2024-12-31,C0381,Consumer,South,Kochi,Mobile App,P019,Planner,Stationery,1,726.24,10.0,726.24,72.62,128.94,19.25,320,False,0,0.0,653.62,185.43,28.37,UPI,Delivered
ORD02023,2025-09-30,C0339,Consumer,North,Lucknow,Mobile App,P013,Coffee Maker,Home & Kitchen,3,4372.76,0.0,13118.28,0.0,169.29,444.77,7650,False,0,0.0,13118.28,4854.22,37.0,UPI,Delivered
ORD02024,2025-04-30,C0399,Corporate,East,Ranchi,Website,P004,Laptop Stand,Electronics,2,1387.92,5.0,2775.84,138.79,222.66,48.63,1700,True,1,1318.52,1318.53,-652.76,-49.51,Net Banking,Returned
ORD02025,2025-03-10,C0214,Consumer,West,Ahmedabad,Mobile App,P015,Electric Kettle,Home & Kitchen,1,1801.1,10.0,1801.1,180.11,138.63,40.47,1050,False,0,0.0,1620.99,391.89,24.18,UPI,Delivered
ORD02026,2024-05-26,C0460,Consumer,West,Mumbai,Website,P015,Electric Kettle,Home & Kitchen,1,1727.57,5.0,1727.57,86.38,234.2,37.63,1050,False,0,0.0,1641.19,319.36,19.46,Credit Card,Delivered
ORD02027,2025-04-10,C0129,Consumer,East,Kolkata,Website,P020,Study Table Organizer,Stationery,2,1035.52,10.0,2071.04,207.1,174.15,32.27,900,False,0,0.0,1863.94,757.52,40.64,Debit Card,Delivered
ORD02028,2025-04-30,C0195,Consumer,East,Bhubaneswar,Website,P015,Electric Kettle,Home & Kitchen,2,1922.12,10.0,3844.24,384.42,111.96,117.38,2100,False,0,0.0,3459.82,1130.48,32.67,Net Banking,Delivered
ORD02029,2024-08-12,C0557,Consumer,West,Pune,Website,P011,Leather Wallet,Accessories,1,1178.08,0.0,1178.08,0.0,178.47,34.8,550,True,1,1178.08,0.0,-763.27,0.0,UPI,Returned
ORD02030,2024-08-10,C0315,Corporate,North,Delhi,Website,P010,Travel Bag,Accessories,2,2747.35,10.0,5494.7,549.47,207.19,109.55,2900,False,0,0.0,4945.23,1728.49,34.95,UPI,Delivered
ORD02031,2024-10-17,C0339,Consumer,South,Chennai,Mobile App,P006,Running Shoes,Sports,3,3545.27,5.0,10635.81,531.79,216.56,265.15,6300,False,0,0.0,10104.02,3322.31,32.88,Debit Card,Delivered
ORD02032,2025-01-26,C0032,Consumer,North,Lucknow,Mobile App,P006,Running Shoes,Sports,1,3639.32,10.0,3639.32,363.93,161.34,61.47,2100,False,0,0.0,3275.39,952.58,29.08,UPI,Delivered
ORD02033,2025-12-25,C0318,Consumer,South,Kochi,Website,P012,Sunglasses,Accessories,1,1648.7,5.0,1648.7,82.44,163.74,48.22,850,False,0,0.0,1566.26,504.3,32.2,COD,Cancelled
ORD02034,2025-05-12,C0557,Consumer,South,Kochi,Mobile App,P019,Planner,Stationery,2,782.08,15.0,1564.16,234.62,228.48,34.78,640,False,0,0.0,1329.54,426.28,32.06,UPI,Delivered
ORD02035,2025-08-06,C0308,Consumer,South,Chennai,Marketplace,P012,Sunglasses,Accessories,2,1519.8,0.0,3039.6,0.0,156.03,54.18,1700,False,0,0.0,3039.6,1129.39,37.16,UPI,Delivered
ORD02036,2024-10-30,C0455,Consumer,South,Hyderabad,Website,P006,Running Shoes,Sports,1,3379.82,10.0,3379.82,337.98,108.62,85.63,2100,False,0,0.0,3041.84,747.59,24.58,Credit Card,Delivered
ORD02037,2025-07-26,C0270,Consumer,East,Patna,Marketplace,P008,Fitness Band,Sports,1,2022.0,10.0,2022.0,202.2,180.53,39.83,1200,False,0,0.0,1819.8,399.44,21.95,Credit Card,Delivered
ORD02038,2024-05-25,C0077,Corporate,East,Ranchi,Mobile App,P004,Laptop Stand,Electronics,1,1542.51,10.0,1542.51,154.25,233.82,33.3,850,False,0,0.0,1388.26,271.14,19.53,UPI,Delivered
ORD02039,2024-10-11,C0096,Consumer,West,Surat,Website,P003,Bluetooth Speaker,Electronics,1,2122.43,0.0,2122.43,0.0,134.3,47.12,1300,False,0,0.0,2122.43,641.01,30.2,COD,Delivered
ORD02040,2024-10-13,C0254,Consumer,West,Surat,Marketplace,P015,Electric Kettle,Home & Kitchen,1,1822.21,15.0,1822.21,273.33,230.42,35.29,1050,False,0,0.0,1548.88,233.17,15.05,Credit Card,Cancelled
ORD02041,2025-11-07,C0503,Consumer,South,Kochi,Marketplace,P018,Premium Pen Set,Stationery,1,863.24,10.0,863.24,86.32,171.89,18.46,400,False,0,0.0,776.92,186.57,24.01,UPI,Delivered
ORD02042,2024-12-28,C0141,Home Office,East,Ranchi,Marketplace,P004,Laptop Stand,Electronics,3,1548.25,5.0,4644.75,232.24,42.91,127.42,2550,False,0,0.0,4412.51,1692.18,38.35,Debit Card,Delivered
ORD02043,2025-09-22,C0437,Consumer,East,Ranchi,Website,P013,Coffee Maker,Home & Kitchen,3,4446.11,15.0,13338.33,2000.75,40.13,273.72,7650,False,0,0.0,11337.58,3373.73,29.76,Net Banking,Delivered
ORD02044,2025-01-05,C0440,Consumer,South,Chennai,Mobile App,P002,Smart Watch,Electronics,1,3304.74,0.0,3304.74,0.0,99.67,82.15,1900,False,0,0.0,3304.74,1222.92,37.01,Credit Card,Delivered
ORD02045,2024-10-23,C0562,Consumer,West,Surat,Website,P013,Coffee Maker,Home & Kitchen,1,4473.18,10.0,4473.18,447.32,240.7,106.82,2550,False,0,0.0,4025.86,1128.34,28.03,Debit Card,Delivered
ORD02046,2024-04-09,C0226,Consumer,North,Jaipur,Website,P003,Bluetooth Speaker,Electronics,3,2046.95,15.0,6140.85,921.13,92.16,128.98,3900,False,0,0.0,5219.72,1098.58,21.05,COD,Delivered
ORD02047,2025-11-29,C0571,Consumer,West,Surat,Mobile App,P008,Fitness Band,Sports,4,1984.06,10.0,7936.24,793.62,172.36,228.95,4800,False,0,0.0,7142.62,1941.31,27.18,Debit Card,Delivered
ORD02048,2024-02-20,C0151,Home Office,South,Chennai,Website,P007,Yoga Mat,Sports,1,1121.4,10.0,1121.4,112.14,194.07,33.41,650,False,0,0.0,1009.26,131.78,13.06,COD,Delivered
ORD02049,2025-11-11,C0024,Consumer,North,Jaipur,Marketplace,P018,Premium Pen Set,Stationery,2,948.4,5.0,1896.8,94.84,62.59,61.44,800,False,0,0.0,1801.96,877.93,48.72,Debit Card,Delivered
ORD02050,2025-03-07,C0239,Corporate,North,Delhi,Marketplace,P010,Travel Bag,Accessories,1,2753.75,0.0,2753.75,0.0,45.55,71.86,1450,False,0,0.0,2753.75,1186.34,43.08,UPI,Delivered
ORD02051,2024-05-11,C0524,Corporate,East,Bhubaneswar,Website,P012,Sunglasses,Accessories,1,1669.61,5.0,1669.61,83.48,179.83,33.05,850,False,0,0.0,1586.13,523.25,32.99,Debit Card,Delivered
ORD02052,2024-03-09,C0287,Consumer,West,Mumbai,Mobile App,P007,Yoga Mat,Sports,1,1232.15,5.0,1232.15,61.61,51.86,28.04,650,False,0,0.0,1170.54,440.64,37.64,Credit Card,Delivered
ORD02053,2025-02-15,C0524,Corporate,South,Bengaluru,Marketplace,P019,Planner,Stationery,1,806.52,0.0,806.52,0.0,109.66,17.14,320,True,1,806.52,0.0,-446.8,0.0,Credit Card,Returned
ORD02054,2024-12-27,C0336,Consumer,South,Kochi,Marketplace,P004,Laptop Stand,Electronics,1,1579.26,15.0,1579.26,236.89,52.57,31.59,850,False,0,0.0,1342.37,408.21,30.41,Credit Card,Delivered
ORD02055,2024-09-05,C0230,Corporate,East,Ranchi,Marketplace,P008,Fitness Band,Sports,1,2139.9,20.0,2139.9,427.98,171.85,37.62,1200,True,1,1711.92,0.0,-1409.47,0.0,Debit Card,Returned
ORD02056,2024-05-24,C0145,Consumer,East,Ranchi,Website,P003,Bluetooth Speaker,Electronics,1,2144.72,10.0,2144.72,214.47,69.01,42.41,1300,False,0,0.0,1930.25,518.83,26.88,Debit Card,Delivered
ORD02057,2024-04-17,C0052,Corporate,West,Surat,Website,P003,Bluetooth Speaker,Electronics,1,2221.25,10.0,2221.25,222.12,207.23,37.84,1300,False,0,0.0,1999.13,454.06,22.71,COD,Delivered
ORD02058,2025-07-05,C0336,Consumer,North,Jaipur,Mobile App,P011,Leather Wallet,Accessories,3,1034.94,5.0,3104.82,155.24,68.65,92.58,1650,False,0,0.0,2949.58,1138.35,38.59,Credit Card,Delivered
ORD02059,2025-05-26,C0318,Consumer,East,Kolkata,Website,P006,Running Shoes,Sports,4,3496.17,10.0,13984.68,1398.47,223.71,353.6,8400,False,0,0.0,12586.21,3608.9,28.67,UPI,Cancelled
ORD02060,2024-03-20,C0044,Home Office,East,Kolkata,Mobile App,P020,Study Table Organizer,Stationery,3,1062.03,15.0,3186.09,477.91,65.05,82.99,1350,False,0,0.0,2708.18,1210.14,44.68,UPI,Delivered
ORD02061,2024-03-13,C0206,Consumer,South,Hyderabad,Website,P013,Coffee Maker,Home & Kitchen,3,4225.2,10.0,12675.6,1267.56,185.67,276.81,7650,False,0,0.0,11408.04,3295.56,28.89,Credit Card,Delivered
ORD02062,2024-02-12,C0180,Consumer,South,Hyderabad,Marketplace,P007,Yoga Mat,Sports,1,1121.96,0.0,1121.96,0.0,54.7,20.34,650,False,0,0.0,1121.96,396.92,35.38,UPI,Delivered
ORD02063,2024-08-18,C0164,Consumer,West,Pune,Website,P016,Desk Lamp,Home & Kitchen,1,1491.57,5.0,1491.57,74.58,193.79,46.96,750,False,0,0.0,1416.99,426.24,30.08,COD,Delivered
ORD02064,2024-11-27,C0171,Corporate,South,Chennai,Website,P010,Travel Bag,Accessories,1,2698.83,10.0,2698.83,269.88,173.52,73.96,1450,False,0,0.0,2428.95,731.47,30.11,UPI,Delivered
ORD02065,2024-07-30,C0291,Consumer,South,Hyderabad,Mobile App,P001,Wireless Headphones,Electronics,1,1789.9,0.0,1789.9,0.0,187.64,41.15,1050,False,0,0.0,1789.9,511.11,28.56,Credit Card,Delivered
ORD02066,2024-11-02,C0002,Home Office,East,Bhubaneswar,Mobile App,P006,Running Shoes,Sports,2,3432.95,0.0,6865.9,0.0,171.24,208.99,4200,True,1,3432.95,3432.95,-1147.28,-33.42,UPI,Returned
ORD02067,2025-07-16,C0539,Consumer,North,Chandigarh,Website,P014,Air Fryer,Home & Kitchen,4,5995.65,0.0,23982.6,0.0,97.95,536.71,14000,True,3,17986.95,5995.65,-8639.01,-144.09,Credit Card,Returned
ORD02068,2024-09-12,C0501,Corporate,West,Pune,Mobile App,P011,Leather Wallet,Accessories,3,1043.97,0.0,3131.91,0.0,108.61,60.69,1650,False,0,0.0,3131.91,1312.61,41.91,UPI,Delivered
ORD02069,2025-10-04,C0306,Home Office,West,Pune,Website,P016,Desk Lamp,Home & Kitchen,1,1313.41,5.0,1313.41,65.67,169.92,39.19,750,False,0,0.0,1247.74,288.63,23.13,Net Banking,Delivered
ORD02070,2025-09-16,C0528,Consumer,North,Chandigarh,Website,P009,Office Backpack,Accessories,4,1832.43,0.0,7329.72,0.0,120.8,178.4,4000,False,0,0.0,7329.72,3030.52,41.35,Net Banking,Delivered
ORD02071,2024-05-16,C0169,Consumer,North,Jaipur,Website,P015,Electric Kettle,Home & Kitchen,4,1663.64,10.0,6654.56,665.46,67.69,91.07,4200,False,0,0.0,5989.1,1630.34,27.22,UPI,Delivered
ORD02072,2024-05-04,C0181,Consumer,North,Jaipur,Marketplace,P019,Planner,Stationery,1,769.73,10.0,769.73,76.97,155.35,16.75,320,False,0,0.0,692.76,200.66,28.97,Debit Card,Delivered
ORD02073,2025-02-12,C0013,Corporate,North,Chandigarh,Mobile App,P018,Premium Pen Set,Stationery,1,875.55,10.0,875.55,87.56,47.89,15.37,400,False,0,0.0,787.99,324.73,41.21,UPI,Delivered
ORD02074,2025-12-10,C0493,Consumer,East,Kolkata,Website,P016,Desk Lamp,Home & Kitchen,1,1381.19,5.0,1381.19,69.06,156.72,42.05,750,False,0,0.0,1312.13,363.36,27.69,Credit Card,Delivered
ORD02075,2025-05-17,C0472,Home Office,North,Chandigarh,Marketplace,P019,Planner,Stationery,1,716.96,20.0,716.96,143.39,160.45,8.68,320,False,0,0.0,573.57,84.44,14.72,Debit Card,Delivered
ORD02076,2024-08-02,C0540,Consumer,West,Pune,Mobile App,P013,Coffee Maker,Home & Kitchen,2,3985.32,15.0,7970.64,1195.6,164.3,217.32,5100,False,0,0.0,6775.04,1293.42,19.09,UPI,Delivered
ORD02077,2024-09-14,C0522,Consumer,South,Chennai,Marketplace,P002,Smart Watch,Electronics,1,3173.38,5.0,3173.38,158.67,60.66,70.98,1900,False,0,0.0,3014.71,983.07,32.61,UPI,Delivered
ORD02078,2025-01-08,C0234,Consumer,North,Lucknow,Mobile App,P020,Study Table Organizer,Stationery,6,945.99,10.0,5675.94,567.59,100.72,152.28,2700,False,0,0.0,5108.35,2155.35,42.19,Debit Card,Delivered
ORD02079,2025-01-04,C0371,Consumer,South,Bengaluru,Mobile App,P005,Mechanical Keyboard,Electronics,4,2631.39,5.0,10525.56,526.28,180.11,291.84,6600,False,0,0.0,9999.28,2927.33,29.28,UPI,Delivered
ORD02080,2025-04-25,C0229,Home Office,West,Pune,Mobile App,P003,Bluetooth Speaker,Electronics,1,2113.91,15.0,2113.91,317.09,230.81,43.33,1300,True,1,1796.82,0.0,-1574.14,0.0,Credit Card,Returned
ORD02081,2024-11-23,C0445,Corporate,East,Bhubaneswar,Website,P008,Fitness Band,Sports,2,1980.75,5.0,3961.5,198.08,87.36,63.8,2400,False,0,0.0,3763.42,1212.26,32.21,Debit Card,Delivered
ORD02082,2025-07-14,C0154,Consumer,West,Pune,Website,P010,Travel Bag,Accessories,1,2551.27,5.0,2551.27,127.56,111.66,56.13,1450,False,0,0.0,2423.71,805.92,33.25,Net Banking,Delivered
ORD02084,2025-02-22,C0263,Consumer,North,Chandigarh,Website,P001,Wireless Headphones,Electronics,2,1905.06,0.0,3810.12,0.0,172.11,113.18,2100,False,0,0.0,3810.12,1424.83,37.4,UPI,Delivered
ORD02085,2024-12-05,C0193,Home Office,West,Ahmedabad,Mobile App,P014,Air Fryer,Home & Kitchen,3,6208.74,5.0,18626.22,931.31,73.84,321.05,10500,False,0,0.0,17694.91,6800.02,38.43,UPI,Delivered
ORD02086,2024-03-13,C0050,Consumer,West,Ahmedabad,Marketplace,P004,Laptop Stand,Electronics,4,1453.65,5.0,5814.6,290.73,163.71,123.57,3400,False,0,0.0,5523.87,1836.59,33.25,UPI,Delivered
ORD02087,2024-06-12,C0402,Home Office,South,Bengaluru,Mobile App,P017,Notebook Set,Stationery,1,578.03,5.0,578.03,28.9,163.14,8.76,260,True,1,549.13,0.0,-431.9,0.0,Debit Card,Returned
ORD02088,2025-01-10,C0109,Consumer,East,Ranchi,Mobile App,P006,Running Shoes,Sports,2,3477.26,15.0,6954.52,1043.18,227.34,158.03,4200,False,0,0.0,5911.34,1325.97,22.43,Net Banking,Delivered
ORD02089,2024-09-21,C0121,Corporate,West,Mumbai,Website,P003,Bluetooth Speaker,Electronics,1,2252.14,10.0,2252.14,225.21,55.81,51.04,1300,False,0,0.0,2026.93,620.08,30.59,UPI,Delivered
ORD02090,2025-01-19,C0587,Consumer,North,Chandigarh,Website,P003,Bluetooth Speaker,Electronics,2,2031.51,0.0,4063.02,0.0,221.8,140.82,2600,False,0,0.0,4063.02,1100.4,27.08,Credit Card,Delivered
ORD02091,2024-11-25,C0471,Consumer,East,Bhubaneswar,Website,P007,Yoga Mat,Sports,3,1235.65,5.0,3706.95,185.35,137.71,94.4,1950,False,0,0.0,3521.6,1339.49,38.04,Debit Card,Delivered
ORD02092,2025-07-05,C0541,Home Office,West,Mumbai,Website,P010,Travel Bag,Accessories,1,2464.73,0.0,2464.73,0.0,91.81,70.12,1450,False,0,0.0,2464.73,852.8,34.6,UPI,Delivered
ORD02093,2024-11-20,C0377,Corporate,West,Ahmedabad,Website,P017,Notebook Set,Stationery,1,614.73,5.0,614.73,30.74,121.57,11.97,260,False,0,0.0,583.99,190.45,32.61,UPI,Delivered
ORD02094,2024-11-18,C0326,Corporate,North,Lucknow,Website,P007,Yoga Mat,Sports,1,1234.52,15.0,1234.52,185.18,210.37,32.84,650,False,0,0.0,1049.34,156.13,14.88,UPI,Delivered
ORD02095,2025-02-21,C0282,Consumer,East,Patna,Website,P010,Travel Bag,Accessories,2,2530.84,5.0,5061.68,253.08,85.04,87.66,2900,False,0,0.0,4808.6,1735.9,36.1,Debit Card,Delivered
ORD02096,2025-05-05,C0075,Corporate,North,Jaipur,Mobile App,P017,Notebook Set,Stationery,1,553.48,10.0,553.48,55.35,175.69,14.73,260,False,0,0.0,498.13,47.71,9.58,UPI,Delivered
ORD02097,2025-09-25,C0483,Consumer,South,Chennai,Mobile App,P003,Bluetooth Speaker,Electronics,2,2056.81,0.0,4113.62,0.0,94.05,103.02,2600,False,0,0.0,4113.62,1316.55,32.0,Debit Card,Delivered
